ind_t,date,adr,p,n_killed,n_injured,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,rand_ind_t,G0_indegree,G0_outdegree,G0_null_indegree,G0_null_outdegree,G1_indegree,G1_outdegree,G1_null_indegree,G1_null_outdegree
79,2014-07-05,Broad Ripple Avenue Indianapolis Indiana,1.7927899625209969,0,7,Indiana,-86.1313339,39.86863029999999,,,,,,,,,,,,,,,0.0,2.079441541679836,1074,2,1,2,1,8,7,6,7
79,2014-07-05,861 W. 36th Street Norfolk Virginia,1.7927899625209969,0,7,Virginia,-76.29744040000001,36.8782321,,,,,,,,,,,,,,,0.0,2.079441541679836,1074,0,0,0,0,3,17,5,6
79,2014-07-05,333 SE 122ND Ave Portland Oregon,2.515716566510398,1,4,Oregon,-122.53802749999998,45.5199441,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1074,0,0,0,0,9,0,6,0
79,2014-07-05,4700 Piggott Avenue Centreville Illinois,1.6206565966927624,0,5,Illinois,-90.1232191,38.5800536,,,,,,,,,,,,,,,0.0,1.791759469228055,1074,1,2,1,2,0,17,3,15
79,2014-07-05,1700 Almeda-Genoa Houston Texas,1.711769859409705,0,6,Texas,-95.395748,29.612063,,,,,,,,,,,,,,,0.0,1.9459101490553128,1074,0,0,0,0,9,0,6,0
80,2014-07-06,NW 20th Ave and NW 62nd St Miami Florida,2.855649206057388,2,2,Florida,-80.22998299999998,25.8315384,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,443,0,4,0,4,5,10,0,8
80,2014-07-06,4600 block of Natural Bridge Avenue Saint Louis Missouri,1.515716566510398,0,4,Missouri,-90.24181709999999,38.6716102,,,,,,,,,,,,,,,0.0,1.6094379124341005,443,0,1,0,1,8,5,4,3
80,2014-07-06,100 block of Erb Street Buffalo New York,1.515716566510398,0,4,New York,-78.8001941,42.92087470000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,443,0,0,0,0,7,8,3,4
81,2014-07-07,312  E Baseline Street  San Bernardino California,2.515716566510398,1,4,California,-117.2782089,34.121708899999994,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,731,0,0,0,0,6,0,5,0
81,2014-07-07,KY 194E Stopover Kentucky,1.515716566510398,0,4,Kentucky,-82.09269909999998,37.51569250000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,731,0,3,0,3,0,12,0,14
82,2014-07-08,35 March Street Providence Rhode Island,1.6206565966927624,0,5,Rhode Island,-71.424938,41.84164699999999,,,,,,,,,,,,,,,0.0,1.791759469228055,683,1,0,1,0,5,2,6,0
83,2014-07-09,711 Leaflet Ln Spring Texas,4.505144086407191,6,1,Texas,-95.4420109,30.04083199999999,,,,,,,,,,,,,,,1.9459101490553128,0.6931471805599453,1193,0,1,0,1,0,4,0,4
84,2014-07-11,5200 West Quincy Street Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.7554189,41.8776894,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,25,0,1,0,1,2,11,1,9
85,2014-07-12,1700 block of Summit Avenue Pasadena California,3.388813693319509,3,2,California,-118.1473213,34.1750698,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,233,0,1,0,1,5,8,3,3
86,2014-07-13,84 West Park Place Stamford Connecticut,1.6206565966927624,0,5,Connecticut,-73.54133089999998,41.053512,,,,,,,,,,,,,,,0.0,1.791759469228055,973,0,3,0,3,1,8,1,10
86,2014-07-13,1700 block of Lincoln Road NE Washington District of Columbia,1.515716566510398,0,4,District of Columbia,-77.00855190000001,38.9126684,,,,,,,,,,,,,,,0.0,1.6094379124341005,973,0,3,0,3,2,10,0,11
86,2014-07-13,12600 Renton Avenue South  Skyway Washington,1.6206565966927624,0,5,Washington,-122.23931770000002,47.4917411,,,,,,,,,,,,,,,0.0,1.791759469228055,973,0,3,0,3,1,8,1,10
87,2014-07-14,Fulton Avenue  Sacramento California,2.515716566510398,1,4,California,-121.401552,38.604242600000006,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,1165,0,0,0,0,4,1,0,0
88,2014-07-19,1300 North Mason Avenue Chicago Illinois,1.515716566510398,0,4,Illinois,-87.7745077,41.90395059999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,1075,1,2,1,2,1,17,4,15
89,2014-07-20,5103 block of Bunkum Rd East Saint Louis Illinois,2.3903891703159093,1,3,Illinois,-90.0961257,38.6234256,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,243,2,0,2,0,0,8,4,1
89,2014-07-20,Rancho Drive 3400 block  Las Vegas Nevada,2.3903891703159093,1,3,Nevada,-115.2148405,36.2202574,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,243,2,0,2,0,6,0,6,0
90,2014-07-21,300 block of Foote Park Lane Memphis Tennessee,1.515716566510398,0,4,Tennessee,-90.04521209999999,35.132856200000006,,,,,,,,,,,,,,,0.0,1.6094379124341005,428,3,0,3,0,7,5,7,3
90,2014-07-21,36 Welland Avenue Irvington New Jersey,1.711769859409705,0,6,New Jersey,-74.22881869999998,40.7171709,,,,,,,,,,,,,,,0.0,1.9459101490553128,428,3,0,3,0,8,0,8,0
91,2014-07-23,700 block of Hickory St Braddock Pennsylvania,1.515716566510398,0,4,Pennsylvania,-79.86131809999998,40.4057463,,,,,,,,,,,,,,,0.0,1.6094379124341005,89,0,1,0,1,6,7,3,2
92,2014-07-25,700 S California Ave Chicago Illinois,2.7117698594097046,1,6,Illinois,-87.69629990000001,41.87269600000001,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,798,1,2,1,2,2,3,4,5
93,2014-07-26,35 Water Street Saco Maine,3.085169313600048,5,0,Maine,-70.4487735,43.4979561,,,,,,,,,,,,,,,1.791759469228055,0.0,213,0,1,0,1,2,8,4,9
93,2014-07-26,Third Ave and Redbud St Pine Bluff Arkansas,2.3903891703159093,1,3,Arkansas,-92.0533669,34.216438700000005,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,213,0,1,0,1,4,4,3,2
93,2014-07-26,Royal Street Sylvester Georgia,1.8660659830736148,0,8,Georgia,-83.8221032,31.5306196,,,,,,,,,,,,,,,0.0,2.19722457733622,213,0,1,0,1,1,10,1,7
94,2014-07-27,2000 block of East John Avenue Saint Louis Missouri,1.6206565966927624,0,5,Missouri,-90.209797,38.6716819,,,,,,,,,,,,,,,0.0,1.791759469228055,820,0,1,0,1,4,7,1,9
95,2014-07-28,4900 block of North Front Street Philadelphia Pennsylvania,2.515716566510398,1,4,Pennsylvania,-75.123901,40.0247444,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,310,1,0,1,0,4,0,4,0
96,2014-07-30,5109 New Moon Dr Hope Mills North Carolina,3.673385846484991,3,4,North Carolina,-78.9509429,35.0006557,,,,,,,,,,,,,,,1.3862943611198906,1.6094379124341005,976,1,0,1,0,8,0,6,0
97,2014-08-01,1500 block of South Etting Street Philadelphia Pennsylvania,2.3903891703159093,1,3,Pennsylvania,-75.19013919999998,39.93445759999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,79,1,2,1,2,2,6,4,6
98,2014-08-02,Penn Avenue and 29th Street Pittsburgh Pennsylvania,2.6206565966927617,1,5,Pennsylvania,-79.97419909999998,40.4578461,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,911,1,0,1,0,6,0,6,0
98,2014-08-02,5125 Wynell Street Dallas Texas,3.1576692799745936,3,1,Texas,-96.7824651,32.6858171,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,911,0,1,0,1,1,9,0,6
98,2014-08-02,Acushnet Avenue New Bedford Massachusetts,1.7927899625209969,0,7,Massachusetts,-70.9262267,41.6871658,,,,,,,,,,,,,,,0.0,2.079441541679836,911,0,3,0,3,0,11,1,21
99,2014-08-03,3403 FM 1960 Humble Texas,1.7927899625209969,0,7,Texas,-95.2662184,30.004894,,,,,,,,,,,,,,,0.0,2.079441541679836,329,0,2,0,2,0,7,2,10
99,2014-08-03,5200 block of Thekla  Saint Louis Missouri,1.6206565966927624,0,5,Missouri,-90.2433765,38.69043920000001,,,,,,,,,,,,,,,0.0,1.791759469228055,329,0,1,0,1,1,1,4,4
99,2014-08-03,East 9th Street and Bridge Street Columbia Tennessee,1.6206565966927624,0,5,Tennessee,-87.02980749999998,35.61170200000001,,,,,,,,,,,,,,,0.0,1.791759469228055,329,1,1,1,1,2,1,9,4
99,2014-08-03,14458 Rixeyville Rd Culpeper Virginia,3.085169313600048,5,0,Virginia,-77.991824,38.500222,,,,,,,,,,,,,,,1.791759469228055,0.0,329,1,1,1,1,1,1,7,5
100,2014-08-04,1100 block of Joseph E. Boone Boulevard NW Atlanta Georgia,1.6206565966927624,0,5,Georgia,-84.42353410000003,33.763481,,,,,,,,,,,,,,,0.0,1.791759469228055,101,0,1,0,1,1,8,2,7
101,2014-08-06,1700 block of Quincy Street  Bakersfield California,3.1576692799745936,3,1,California,-118.97414840000002,35.38163270000001,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,970,1,1,1,1,3,3,2,5
102,2014-08-08,Second Street and Todd Place NE Washington District of Columbia,1.515716566510398,0,4,District of Columbia,-77.00122549999998,38.9135345,,,,,,,,,,,,,,,0.0,1.6094379124341005,96,1,0,1,0,10,0,2,0
102,2014-08-08,3426 Vassar NE Albuquerque New Mexico,2.3903891703159093,1,3,New Mexico,-106.614901,35.1194254,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,96,2,1,2,1,7,5,7,5
102,2014-08-08,3000 block of N. 28th Street  Milwaukee Wisconsin,1.515716566510398,0,4,Wisconsin,-87.9483186,43.0735079,,,,,,,,,,,,,,,0.0,1.6094379124341005,96,2,1,2,1,3,5,6,7
103,2014-08-09,400 3rd Ave N Minneapolis Minnesota,2.866065983073616,1,8,Minnesota,-93.2751811,44.9828835,,,,,,,,,,,,,,,0.6931471805599453,2.19722457733622,405,2,0,2,0,7,0,9,0
104,2014-08-10,50 block of N St SW Washington District of Columbia,1.711769859409705,0,6,District of Columbia,-77.0108573,38.8744857,,,,,,,,,,,,,,,0.0,1.9459101490553128,509,0,1,0,1,0,7,0,9
104,2014-08-10,5400 block of Burgundy St New Orleans Louisiana,3.2451613894052334,2,5,Louisiana,-90.01919699999998,29.959362,,,,,,,,,,,,,,,1.0986122886681098,1.791759469228055,509,0,3,0,3,5,5,1,8
104,2014-08-10,16300 block of Heather Glen Road  Moreno Valley California,1.7927899625209969,0,7,California,-117.2217604,33.883616,,,,,,,,,,,,,,,0.0,2.079441541679836,509,0,1,0,1,3,4,2,6
104,2014-08-10,2455 Idylwild Dr Wrightsville Georgia,1.711769859409705,0,6,Georgia,-82.72899629999998,32.7091475,,,,,,,,,,,,,,,0.0,1.9459101490553128,509,2,1,2,1,4,1,7,5
105,2014-08-12,Oakmont Ave Buffalo New York,2.3903891703159093,1,3,New York,-78.80785019999998,42.9323808,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,322,1,0,1,0,9,0,8,0
105,2014-08-12,Brent Cir Cartersville Georgia,3.0148939630283804,2,3,Georgia,-84.8847095,34.1725389,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,322,1,2,1,2,4,6,4,11
106,2014-08-13,New Orleans and North Rocheblave streets New Orleans Louisiana,1.515716566510398,0,4,Louisiana,-90.06607969999996,29.981224800000003,,,,,,,,,,,,,,,0.0,1.6094379124341005,193,1,0,1,0,7,0,6,0
106,2014-08-13,Treeland Drive Clarksville Tennessee,1.515716566510398,0,4,Tennessee,-87.309525,36.589879,,,,,,,,,,,,,,,0.0,1.6094379124341005,193,0,3,0,3,2,5,4,5
107,2014-08-14,797 Pope Street Memphis Tennessee,2.3903891703159093,1,3,Tennessee,-89.956144,35.154015,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1108,2,0,2,0,9,3,4,2
108,2014-08-16,122 Pierpont Avenue Salt Lake City Utah,1.711769859409705,0,6,Utah,-111.89493229999998,40.7640947,,,,,,,,,,,,,,,0.0,1.9459101490553128,286,0,1,0,1,0,12,0,7
108,2014-08-16,West 3rd Street and Monroe Avenue Plainfield New Jersey,2.3903891703159093,1,3,New Jersey,-74.4381949,40.6041741,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,286,0,1,0,1,4,10,3,6
109,2014-08-17,Edinboro Street Boston Massachusetts,1.515716566510398,0,4,Massachusetts,-71.05969879999998,42.3517686,,,,,,,,,,,,,,,0.0,1.6094379124341005,433,0,1,0,1,0,12,1,10
109,2014-08-17,Purdue Street and Georgetown Avenue East Palo Alto California,2.3903891703159093,1,3,California,-122.1377406,37.4789729,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,433,0,0,0,0,3,14,2,5
109,2014-08-17,153-38 118th Ave Queens New York,1.515716566510398,0,4,New York,-73.78848119999998,40.6808923,,,,,,,,,,,,,,,0.0,1.6094379124341005,433,2,0,2,0,8,0,11,0
109,2014-08-17,Owens Avenue and H Street Las Vegas Nevada,1.515716566510398,0,4,Nevada,-115.1519842,36.1883478,,,,,,,,,,,,,,,0.0,1.6094379124341005,433,1,0,1,0,8,0,8,0
110,2014-08-18,Main and Hyacinth streets Saint Martinville Louisiana,1.515716566510398,0,4,Louisiana,-91.8302365,30.1167776,,,,,,,,,,,,,,,0.0,1.6094379124341005,184,2,0,2,0,6,0,7,0
111,2014-08-20,1400 block of Briarcrest Lane Memphis Tennessee,1.6206565966927624,0,5,Tennessee,-89.8557103,35.10120870000001,,,,,,,,,,,,,,,0.0,1.791759469228055,251,2,1,2,1,8,9,6,3
112,2014-08-24,8300 block of South Halsted Street Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.6443353,41.74321060000001,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,515,1,2,1,2,2,11,3,7
112,2014-08-24,1013 Carrie Street Augusta Georgia,2.3903891703159093,1,3,Georgia,-81.9742662,33.46655459999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,515,1,0,1,0,6,0,5,0
112,2014-08-24,1400 block of Celis Street  San Fernando California,3.673385846484991,3,4,California,-118.4461242,34.2860189,,,,,,,,,,,,,,,1.3862943611198906,1.6094379124341005,515,1,0,1,0,6,6,5,4
113,2014-08-27,16600 block of Edmore Detroit Michigan,2.3903891703159093,1,3,Michigan,-82.9484543,42.4473187,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,136,0,1,0,1,6,5,3,4
114,2014-08-29,820 Peach St Brooksville Florida,3.1576692799745936,3,1,Florida,-82.39088679999998,28.5459012,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,823,0,0,0,0,5,0,5,0
115,2014-08-31,200 block of South Q Street  Livermore California,1.6206565966927624,0,5,California,-121.777052,37.6783362,,,,,,,,,,,,,,,0.0,1.791759469228055,75,0,1,0,1,0,7,3,12
116,2014-09-02,3622 Medgar Evers Boulevard Jackson Mississippi,3.0148939630283804,2,3,Mississippi,-90.2140529,32.3405229,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,873,0,1,0,1,1,5,5,7
116,2014-09-02,25000 block of Fifth Street  Highland California,1.6206565966927624,0,5,California,-117.2587614,34.1087018,,,,,,,,,,,,,,,0.0,1.791759469228055,873,0,2,0,2,0,11,0,10
117,2014-09-03,East 27th and Stanford  Los Angeles California,1.711769859409705,0,6,California,-118.260077,34.019890600000004,,,,,,,,,,,,,,,0.0,1.9459101490553128,971,0,2,0,2,2,9,1,11
118,2014-09-04,2400 block of Martin Luther King Boulevard Flint Michigan,1.6206565966927624,0,5,Michigan,-83.70411299999998,43.03842420000001,,,,,,,,,,,,,,,0.0,1.791759469228055,922,1,0,1,0,7,0,9,0
119,2014-09-06,576 Poplar Street Macon Georgia,1.6206565966927624,0,5,Georgia,-83.62997949999998,32.834754100000005,,,,,,,,,,,,,,,0.0,1.791759469228055,1151,1,0,1,0,9,0,6,0
119,2014-09-06,2015 Orange Blossom Trail Orlando Florida,1.515716566510398,0,4,Florida,-81.3965152,28.5204997,,,,,,,,,,,,,,,0.0,1.6094379124341005,1151,0,0,0,0,5,5,2,5
120,2014-09-11,14000 block of Patton Detroit Michigan,2.792789962520997,1,7,Michigan,-83.24284000000002,42.387662,,,,,,,,,,,,,,,0.6931471805599453,2.079441541679836,930,1,0,1,0,7,0,4,0
121,2014-09-14,225 E Fifth Anchorage Alaska,1.711769859409705,0,6,Alaska,-149.88015049999996,61.2177897,,,,,,,,,,,,,,,0.0,1.9459101490553128,1072,3,0,3,0,7,0,9,0
121,2014-09-14,229 Naval Air Station Drive Flour Bluff Texas,3.1576692799745936,3,1,Texas,-97.27583810000002,27.6771593,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,1072,0,3,0,3,0,18,2,9
122,2014-09-15,Chef Menteur Highway and Dale Street New Orleans Louisiana,1.6206565966927624,0,5,Louisiana,-90.009757,30.011209,,,,,,,,,,,,,,,0.0,1.791759469228055,397,0,4,0,4,3,10,4,10
123,2014-09-18,NW 30th Street and NW 39th Terrace Bell Florida,4.2870938501451725,8,0,Florida,-82.8626239,29.7555125,,,,,,,,,,,,,,,2.19722457733622,0.0,514,0,1,0,1,5,8,1,4
124,2014-09-19,32-14 106th St Queens New York,1.515716566510398,0,4,New York,-73.863359,40.75929,,,,,,,,,,,,,,,0.0,1.6094379124341005,855,1,0,1,0,8,0,6,0
125,2014-09-20,8297 Curtis Rd Batesville Mississippi,2.855649206057388,2,2,Mississippi,-90.0523771,34.3399627,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,297,1,0,1,0,6,4,5,5
126,2014-09-21,440 First St East Liverpool Ohio,1.515716566510398,0,4,Ohio,-80.55197520000002,40.63082120000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,427,0,1,0,1,5,7,1,6
127,2014-09-26,600 block of Turner Road Darlington County South Carolina,2.515716566510398,1,4,South Carolina,-80.0087746,34.3649897,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,845,1,0,1,0,7,0,5,0
128,2014-09-27,2000 block East John Avenue Saint Louis Missouri,1.6206565966927624,0,5,Missouri,-90.209797,38.6716819,,,,,,,,,,,,,,,0.0,1.791759469228055,158,2,5,2,5,0,5,2,19
129,2014-09-28,2800 block of Hope Street Philadelphia Pennsylvania,1.515716566510398,0,4,Pennsylvania,-75.13121170000002,39.99265379999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,550,1,0,1,0,7,0,6,0
129,2014-09-28,NW 7th Ave and NW 64th St Miami Florida,2.2533433808426557,0,15,Florida,-80.20859140000002,25.8341404,,,,,,,,,,,,,,,0.0,2.772588722239781,550,1,0,1,0,7,0,4,0
130,2014-09-29,2300 block of West Fountain Way  Fresno California,1.515716566510398,0,4,California,-119.8381184,36.7813624,,,,,,,,,,,,,,,0.0,1.6094379124341005,1111,0,1,0,1,6,6,2,2
130,2014-09-29,29 Sandy Dam Lane Walterboro South Carolina,2.792789962520997,1,7,South Carolina,-80.62036599999998,32.885248,,,,,,,,,,,,,,,0.6931471805599453,2.079441541679836,1111,0,1,0,1,5,6,0,7
131,2014-10-04,1925 West Holt Avenue  Pomona California,1.515716566510398,0,4,California,-117.7841086,34.0617716,,,,,,,,,,,,,,,0.0,1.6094379124341005,533,0,0,0,0,9,0,11,0
131,2014-10-04,1400 block of Gherald Street Memphis Tennessee,2.855649206057388,2,2,Tennessee,-89.92082420000001,35.16983760000001,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,533,0,1,0,1,2,6,2,7
132,2014-10-05,7300 block of Linda Drive Jacksonville Florida,3.1576692799745936,3,1,Florida,-81.6723256,30.3870334,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,194,1,0,1,0,5,4,6,0
132,2014-10-05,East 7 Mile Road and Sherwood Street Detroit Michigan,2.6206565966927617,1,5,Michigan,-83.03404590000002,42.433768,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,194,1,0,1,0,5,4,6,0
133,2014-10-08,1846 Western Ave Guilderland New York,2.6390158215457884,4,0,New York,-73.87115250000002,42.6914409,,,,,,,,,,,,,,,1.6094379124341005,0.0,390,1,1,1,1,8,4,5,4
133,2014-10-08,Auburn Avenue and Edgewood Avenue Atlanta Georgia,1.515716566510398,0,4,Georgia,-84.3770948,33.7543928,,,,,,,,,,,,,,,0.0,1.6094379124341005,390,1,1,1,1,5,5,3,6
134,2014-10-11,222 Bleecker Street Utica New York,1.6206565966927624,0,5,New York,-75.228421,43.1012497,,,,,,,,,,,,,,,0.0,1.791759469228055,466,1,0,1,0,1,15,3,8
135,2014-10-12,1100 block of East March Lane Stockton California,3.1576692799745936,3,1,California,-121.2929218,38.00124,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,1103,0,0,0,0,3,5,2,6
135,2014-10-12,Arthur Langford Jr Place Atlanta Georgia,2.3903891703159093,1,3,Georgia,-84.39776390000002,33.712026200000004,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1103,1,1,1,1,1,6,3,2
136,2014-10-13,85 Mount Zion Road Atlanta Georgia,1.515716566510398,0,4,Georgia,-84.3882276,33.6727235,,,,,,,,,,,,,,,0.0,1.6094379124341005,799,0,1,0,1,0,6,6,8
137,2014-10-14,6505 Bannor Lane Peachtree Corners Georgia,3.388813693319509,3,2,Georgia,-84.2512157,33.9504971,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,555,1,1,1,1,6,4,10,5
138,2014-10-16,Mogul Street Detroit Michigan,2.3903891703159093,1,3,Michigan,-82.9621522,42.4167375,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,6,0,6,0,6,0,12,0
139,2014-10-18,192 Breezy Hill Road Graniteville South Carolina,2.3903891703159093,1,3,South Carolina,-81.84303879999999,33.5663524,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1068,0,1,0,1,2,12,5,8
139,2014-10-18,33-02 Queens Blvd Queens New York,1.515716566510398,0,4,New York,-73.93112049999998,40.7442521,,,,,,,,,,,,,,,0.0,1.6094379124341005,1068,0,1,0,1,2,12,5,8
139,2014-10-18,Lenox Road Brooklyn New York,1.515716566510398,0,4,New York,-73.93846640000002,40.6548627,,,,,,,,,,,,,,,0.0,1.6094379124341005,1068,1,1,1,1,5,7,11,6
140,2014-10-24,5611 108th St NE Marysville Washington,4.085169313600049,5,1,Washington,-122.1539962,48.09572790000001,Marysville-Pilchuck High School shooting,"Jaylen Fryberg, 15, using a .40-caliber Berretta, shot five 
students at Marysville High School, including two of his cousins and three friends, killing all but one. Fryberg arranged to meet them for lunch in the school cafeteria by text. Fryberg was reportedly well-liked at the school and there was not believed to be any ill-will between him and his victims. He committed suicide at the scene.",15,Unclear,"Fryberg was well-liked and allegedly happy, but was also upset about a girl and had posted emotional social media messages. No definitive signs of mental health problems.",No,Gun was his father's.,Handgun,Beretta .40-caliber handgun,Native American,Male,http://www.newyorker.com/science/maria-konnikova/almost-link-mental-health-gun-violence,http://www.seattletimes.com/seattle-news/fourth-marysville-shooting-victim-dies-as-another-is-laid-to-rest/ http://www.mercurynews.com/crime-courts/ci_26814211/jaylen-fryberg-included-tributes-washington-school-shooting-victims,Mass,1.791759469228055,0.6931471805599453,623,0,0,0,0,11,5,6,6
141,2014-10-26,1410 Old Dover Road Cadiz Kentucky,2.6390158215457884,4,0,Kentucky,-87.84965340000002,36.8291448,,,,,,,,,,,,,,,1.6094379124341005,0.0,77,0,1,0,1,0,8,1,8
142,2014-10-29,Yale Road and Ramill Road Memphis Tennessee,1.6206565966927624,0,5,Tennessee,-89.927195,35.2205375,,,,,,,,,,,,,,,0.0,1.791759469228055,1163,1,1,1,1,5,2,3,3
143,2014-11-05,1100 block of Alabama Street  San Francisco California,1.515716566510398,0,4,California,-122.411139,37.75428220000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,603,1,0,1,0,4,0,6,0
144,2014-11-07,136th Street  Compton California,1.515716566510398,0,4,California,-118.2466787,33.9081125,,,,,,,,,,,,,,,0.0,1.6094379124341005,475,2,0,2,0,9,0,5,0
144,2014-11-07,East 126th Street and North Compton Avenue Los Angeles California,1.515716566510398,0,4,California,-118.2462168,33.9184737,,,,,,,,,,,,,,,0.0,1.6094379124341005,475,0,1,0,1,1,9,1,6
145,2014-11-08,499 E. Arrow Highway Pomona California,1.6206565966927624,0,5,California,-117.7417321,34.0902594,,,,,,,,,,,,,,,0.0,1.791759469228055,824,0,1,0,1,2,15,0,10
146,2014-11-15,NW 55th and 12th Miami Florida,2.3903891703159093,1,3,Florida,-80.22866450000002,25.8251072,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,19,0,1,0,1,5,6,2,4
146,2014-11-15,2555 N. Glenstone Springfield Missouri,2.6390158215457884,4,0,Missouri,-93.2623309,37.2436912,,,,,,,,,,,,,,,1.6094379124341005,0.0,19,0,1,0,1,2,11,1,9
147,2014-11-16,115 S. Durango El Paso Texas,1.711769859409705,0,6,Texas,-106.4935119,31.7570762,,,,,,,,,,,,,,,0.0,1.9459101490553128,163,1,0,1,0,6,1,6,4
147,2014-11-16,1891 E Market St Akron Ohio,2.515716566510398,1,4,Ohio,-81.4601481,41.0619729,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,163,1,0,1,0,3,2,2,4
148,2014-11-18,Englestad Street North Las Vegas Nevada,1.515716566510398,0,4,Nevada,-115.1473473,36.2100351,,,,,,,,,,,,,,,0.0,1.6094379124341005,449,1,0,1,0,7,5,8,8
149,2014-11-19,700 block of North St. Louis Avenue Chicago Illinois,2.3903891703159093,1,3,Illinois,-87.7138038,41.8936456,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,610,0,5,0,5,3,6,2,12
150,2014-11-21,600 block of Miller Avenue Pittsburgh Pennsylvania,1.711769859409705,0,6,Pennsylvania,-79.984016,40.44187150000001,,,,,,,,,,,,,,,0.0,1.9459101490553128,47,1,0,1,0,6,1,9,3
151,2014-11-22,Clifton Avenue and Rice Street Springfield Ohio,2.3903891703159093,1,3,Ohio,-83.8077328,39.9095886,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,177,1,0,1,0,5,0,11,0
